Author,Known_paper,Unknown_paper,Is_same_author
vapnik,vapnik_2_2.txt,unknown,alex_smola_7.txt,NO
vapnik,vapnik_9.txt,unknown,alex_smola_7.txt,NO
thorsten_joachims,thorsten_joachims_4.txt,unknown,tom_mitchell_2_9.txt,NO
thorsten_joachims,thorsten_joachims_3_10.txt,unknown,tom_mitchell_2_9.txt,NO
thorsten_joachims,thorsten_joachims_3_5.txt,unknown,tom_mitchell_2_9.txt,NO
thorsten_joachims,thorsten_joachims_16.txt,unknown,tom_mitchell_2_9.txt,NO
trevor_hastie,trevor_hastie_18.txt,unknown,xiaojin_zhu_3.txt,NO
trevor_hastie,trevor_hastie_2_3.txt,unknown,xiaojin_zhu_3.txt,NO
trevor_hastie,trevor_hastie_2_6.txt,unknown,xiaojin_zhu_3.txt,NO
trevor_hastie,trevor_hastie_3_7.txt,unknown,xiaojin_zhu_3.txt,NO
alex_smola,alex_smola_16.txt,unknown,vapnik_1.txt,NO
alex_smola,alex_smola_3_2.txt,unknown,vapnik_1.txt,NO
alex_smola,alex_smola_20.txt,unknown,vapnik_1.txt,NO
tom_mitchell,tom_mitchell_2_3.txt,unknown,yee_whye_teh_7.txt,NO
xiaojin_zhu,xiaojin_zhu_14.txt,unknown,thomas_l_griffiths_16.txt,NO
xiaojin_zhu,xiaojin_zhu_11.txt,unknown,thomas_l_griffiths_16.txt,NO
radford_neal,radford_neal_2_5.txt,unknown,michael_jordan_8.txt,NO
radford_neal,radford_neal_3_9.txt,unknown,michael_jordan_8.txt,NO
radford_neal,radford_neal_3_6.txt,unknown,michael_jordan_8.txt,NO
radford_neal,radford_neal_3_8.txt,unknown,michael_jordan_8.txt,NO
yee_whye_teh,yee_whye_teh_6.txt,unknown,robert_tibshirani_6.txt,NO
yee_whye_teh,yee_whye_teh_12.txt,unknown,robert_tibshirani_6.txt,NO
robert_tibshirani,robert_tibshirani_1.txt,unknown,yee_whye_teh_5.txt,NO
robert_tibshirani,robert_tibshirani_2_9.txt,unknown,yee_whye_teh_5.txt,NO
robert_tibshirani,robert_tibshirani_17.txt,unknown,yee_whye_teh_5.txt,NO
lawrence_saul,lawrence_saul_1.txt,unknown,andrew_y_ng_13.txt,NO
lawrence_saul,lawrence_saul_9.txt,unknown,andrew_y_ng_13.txt,NO
lawrence_saul,lawrence_saul_11.txt,unknown,andrew_y_ng_13.txt,NO
lawrence_saul,lawrence_saul_2.txt,unknown,andrew_y_ng_13.txt,NO
yann_lecun,yann_lecun_2_2.txt,unknown,yoshua_bengio_21.txt,NO
yann_lecun,yann_lecun_8.txt,unknown,yoshua_bengio_21.txt,NO
yann_lecun,yann_lecun_5.txt,unknown,yoshua_bengio_21.txt,NO
daphne_koller,daphne_koller_3_4.txt,unknown,michael_jordan_9.txt,NO
daphne_koller,daphne_koller_2_10.txt,unknown,michael_jordan_9.txt,NO
daphne_koller,daphne_koller_19.txt,unknown,michael_jordan_9.txt,NO
daphne_koller,daphne_koller_9.txt,unknown,michael_jordan_9.txt,NO
geoffrey_hinton,geoffrey_hinton_5.txt,unknown,zoubin_ghahramani_14.txt,NO
geoffrey_hinton,geoffrey_hinton_2_5.txt,unknown,zoubin_ghahramani_14.txt,NO
geoffrey_hinton,geoffrey_hinton_4.txt,unknown,zoubin_ghahramani_14.txt,NO
geoffrey_hinton,geoffrey_hinton_2_3.txt,unknown,zoubin_ghahramani_14.txt,NO
michael_jordan,michael_jordan_14.txt,unknown,yoshua_bengio_2_6.txt,NO
michael_jordan,michael_jordan_2.txt,unknown,yoshua_bengio_2_6.txt,NO
bernard_scholkopf,bernard_scholkopf_2.txt,unknown,yann_lecun_7.txt,NO
bernard_scholkopf,bernard_scholkopf_15.txt,unknown,yann_lecun_7.txt,NO
bernard_scholkopf,bernard_scholkopf_2_6.txt,unknown,yann_lecun_7.txt,NO
bernard_scholkopf,bernard_scholkopf_14.txt,unknown,yann_lecun_7.txt,NO
david_blei,david_blei_2_6.txt,unknown,tom_mitchell_3_6.txt,NO
david_blei,david_blei_18.txt,unknown,tom_mitchell_3_6.txt,NO
david_blei,david_blei_21.txt,unknown,tom_mitchell_3_6.txt,NO
david_blei,david_blei_5.txt,unknown,tom_mitchell_3_6.txt,NO
zoubin_ghahramani,zoubin_ghahramani_3_1.txt,unknown,tom_mitchell_3_5.txt,NO
zoubin_ghahramani,zoubin_ghahramani_5.txt,unknown,tom_mitchell_3_5.txt,NO
zoubin_ghahramani,zoubin_ghahramani_2_3.txt,unknown,tom_mitchell_3_5.txt,NO
